,Date,State,UR,StateName
12253,1996-06-01,AR,5.3,arkansas
12254,1996-06-01,CA,7.3,california
12255,1996-06-01,CO,4.4,colorado
12256,1996-06-01,CT,5.4,connecticut
12257,1996-06-01,DE,5.0,delaware
12258,1996-06-01,FL,5.2,florida
12259,1996-06-01,GA,4.6,georgia
12260,1996-06-01,HI,6.2,hawaii
12261,1996-06-01,ID,5.3,idaho
12262,1996-06-01,IL,5.4,illinois
12263,1996-06-01,IN,4.2,indiana
12264,1996-06-01,IA,3.5,iowa
12265,1996-06-01,KS,4.3,kansas
12266,1996-06-01,KY,5.2,kentucky
12267,1996-06-01,LA,6.6,louisiana
12268,1996-06-01,ME,5.3,maine
12269,1996-06-01,MD,5.0,maryland
12270,1996-06-01,MA,4.4,massachusetts
12271,1996-06-01,MI,5.0,michigan
12272,1996-06-01,MN,4.1,minnesota
12273,1996-06-01,MS,6.0,mississippi
12274,1996-06-01,MO,4.8,missouri
12275,1996-06-01,MT,5.4,montana
12276,1996-06-01,NE,2.8,nebraska
12277,1996-06-01,NV,5.1,nevada
12278,1996-06-01,NH,3.9,new hampshire
12279,1996-06-01,NJ,6.1,new jersey
12280,1996-06-01,NM,7.3,new mexico
12281,1996-06-01,NY,6.3,new york
12282,1996-06-01,NC,4.3,north carolina
12283,1996-06-01,ND,2.9,north dakota
12284,1996-06-01,OH,5.0,ohio
12285,1996-06-01,OK,3.9,oklahoma
12286,1996-06-01,OR,5.7,oregon
12287,1996-06-01,PA,5.4,pennsylvania
12288,1996-06-01,RI,5.4,rhode island
12289,1996-06-01,SC,5.9,south carolina
12290,1996-06-01,SD,3.2,south dakota
12291,1996-06-01,TN,4.9,tennessee
12292,1996-06-01,TX,5.6,texas
12293,1996-06-01,UT,3.4,utah
12294,1996-06-01,VT,4.3,vermont
12295,1996-06-01,VA,4.4,virginia
12296,1996-06-01,WA,6.2,washington
12297,1996-06-01,WV,7.3,west virginia
12298,1996-06-01,WI,3.6,wisconsin
12299,1996-06-01,WY,5.0,wyoming
12300,1996-07-01,AL,5.1,alabama
12301,1996-07-01,AK,7.5,alaska
12302,1996-07-01,AZ,5.7,arizona
12303,1996-07-01,AR,5.3,arkansas
12304,1996-07-01,CA,7.1,california
12305,1996-07-01,CO,4.3,colorado
12306,1996-07-01,CT,5.4,connecticut
12307,1996-07-01,DE,5.1,delaware
12308,1996-07-01,FL,5.1,florida
12309,1996-07-01,GA,4.6,georgia
12310,1996-07-01,HI,6.2,hawaii
12311,1996-07-01,ID,5.2,idaho
12312,1996-07-01,IL,5.3,illinois
12313,1996-07-01,IN,4.0,indiana
12314,1996-07-01,IA,3.5,iowa
12315,1996-07-01,KS,4.3,kansas
12316,1996-07-01,KY,5.2,kentucky
12317,1996-07-01,LA,6.6,louisiana
12318,1996-07-01,ME,5.2,maine
12319,1996-07-01,MD,5.0,maryland
12320,1996-07-01,MA,4.3,massachusetts
12321,1996-07-01,MI,4.9,michigan
12322,1996-07-01,MN,4.0,minnesota
12323,1996-07-01,MS,5.9,mississippi
12324,1996-07-01,MO,4.8,missouri
12325,1996-07-01,MT,5.3,montana
12326,1996-07-01,NE,2.7,nebraska
12327,1996-07-01,NV,5.1,nevada
12328,1996-07-01,NH,3.9,new hampshire
12329,1996-07-01,NJ,6.0,new jersey
12330,1996-07-01,NM,7.3,new mexico
12331,1996-07-01,NY,6.2,new york
12332,1996-07-01,NC,4.2,north carolina
12333,1996-07-01,ND,2.9,north dakota
12334,1996-07-01,OH,4.9,ohio
12335,1996-07-01,OK,3.9,oklahoma
12336,1996-07-01,OR,5.7,oregon
12337,1996-07-01,PA,5.3,pennsylvania
12338,1996-07-01,RI,5.3,rhode island
12339,1996-07-01,SC,5.9,south carolina
12340,1996-07-01,SD,3.1,south dakota
12341,1996-07-01,TN,4.9,tennessee
12342,1996-07-01,TX,5.5,texas
12343,1996-07-01,UT,3.3,utah
12344,1996-07-01,VT,4.3,vermont
12345,1996-07-01,VA,4.4,virginia
12346,1996-07-01,WA,6.0,washington
12347,1996-07-01,WV,7.2,west virginia
12348,1996-07-01,WI,3.5,wisconsin
12349,1996-07-01,WY,5.0,wyoming
12350,1996-08-01,AL,5.0,alabama
12351,1996-08-01,AK,7.5,alaska
12352,1996-08-01,AZ,5.6,arizona
12353,1996-08-01,AR,5.3,arkansas
12354,1996-08-01,CA,7.0,california
12355,1996-08-01,CO,4.3,colorado
12356,1996-08-01,CT,5.5,connecticut
12357,1996-08-01,DE,5.2,delaware
12358,1996-08-01,FL,5.1,florida
12359,1996-08-01,GA,4.6,georgia
12360,1996-08-01,HI,6.2,hawaii
12361,1996-08-01,ID,5.2,idaho
12362,1996-08-01,IL,5.3,illinois
12363,1996-08-01,IN,3.9,indiana
12364,1996-08-01,IA,3.5,iowa
12365,1996-08-01,KS,4.3,kansas
12366,1996-08-01,KY,5.3,kentucky
12367,1996-08-01,LA,6.5,louisiana
12368,1996-08-01,ME,5.1,maine
12369,1996-08-01,MD,4.9,maryland
12370,1996-08-01,MA,4.3,massachusetts
12371,1996-08-01,MI,4.9,michigan
12372,1996-08-01,MN,3.9,minnesota
12373,1996-08-01,MS,5.8,mississippi
12374,1996-08-01,MO,4.7,missouri
12375,1996-08-01,MT,5.2,montana
12376,1996-08-01,NE,2.7,nebraska
12377,1996-08-01,NV,5.0,nevada
12378,1996-08-01,NH,3.9,new hampshire
12379,1996-08-01,NJ,6.0,new jersey
12380,1996-08-01,NM,7.3,new mexico
12381,1996-08-01,NY,6.1,new york
12382,1996-08-01,NC,4.2,north carolina
12383,1996-08-01,ND,2.8,north dakota
12384,1996-08-01,OH,4.9,ohio
12385,1996-08-01,OK,3.9,oklahoma
12386,1996-08-01,OR,5.7,oregon
12387,1996-08-01,PA,5.2,pennsylvania
12388,1996-08-01,RI,5.3,rhode island
12389,1996-08-01,SC,5.9,south carolina
12390,1996-08-01,SD,3.1,south dakota
12391,1996-08-01,TN,5.0,tennessee
12392,1996-08-01,TX,5.5,texas
12393,1996-08-01,UT,3.3,utah
12394,1996-08-01,VT,4.3,vermont
12395,1996-08-01,VA,4.4,virginia
12396,1996-08-01,WA,5.9,washington
12397,1996-08-01,WV,7.2,west virginia
12398,1996-08-01,WI,3.5,wisconsin
12399,1996-08-01,WY,5.0,wyoming
12400,1996-09-01,AL,5.0,alabama
12401,1996-09-01,AK,7.5,alaska
12402,1996-09-01,AZ,5.6,arizona
12403,1996-09-01,AR,5.3,arkansas
12404,1996-09-01,CA,7.0,california
12405,1996-09-01,CO,4.2,colorado
12406,1996-09-01,CT,5.6,connecticut
12407,1996-09-01,DE,5.3,delaware
12408,1996-09-01,FL,5.0,florida
12409,1996-09-01,GA,4.7,georgia
12410,1996-09-01,HI,6.2,hawaii
12411,1996-09-01,ID,5.2,idaho
12412,1996-09-01,IL,5.2,illinois
12413,1996-09-01,IN,3.8,indiana
12414,1996-09-01,IA,3.5,iowa
12415,1996-09-01,KS,4.2,kansas
12416,1996-09-01,KY,5.4,kentucky
12417,1996-09-01,LA,6.5,louisiana
12418,1996-09-01,ME,5.0,maine
12419,1996-09-01,MD,4.9,maryland
12420,1996-09-01,MA,4.2,massachusetts
12421,1996-09-01,MI,4.8,michigan
12422,1996-09-01,MN,3.9,minnesota
12423,1996-09-01,MS,5.8,mississippi
12424,1996-09-01,MO,4.8,missouri
12425,1996-09-01,MT,5.1,montana
12426,1996-09-01,NE,2.7,nebraska
12427,1996-09-01,NV,4.9,nevada
12428,1996-09-01,NH,3.8,new hampshire
12429,1996-09-01,NJ,6.0,new jersey
12430,1996-09-01,NM,7.2,new mexico
12431,1996-09-01,NY,6.1,new york
12432,1996-09-01,NC,4.1,north carolina
12433,1996-09-01,ND,2.8,north dakota
12434,1996-09-01,OH,4.9,ohio
12435,1996-09-01,OK,3.9,oklahoma
12436,1996-09-01,OR,5.8,oregon
12437,1996-09-01,PA,5.2,pennsylvania
12438,1996-09-01,RI,5.3,rhode island
12439,1996-09-01,SC,5.9,south carolina
12440,1996-09-01,SD,3.1,south dakota
12441,1996-09-01,TN,5.1,tennessee
12442,1996-09-01,TX,5.5,texas
12443,1996-09-01,UT,3.3,utah
12444,1996-09-01,VT,4.3,vermont
12445,1996-09-01,VA,4.4,virginia
12446,1996-09-01,WA,5.8,washington
12447,1996-09-01,WV,7.3,west virginia
12448,1996-09-01,WI,3.5,wisconsin
12449,1996-09-01,WY,5.0,wyoming
12450,1996-10-01,AL,5.1,alabama
12451,1996-10-01,AK,7.5,alaska
12452,1996-10-01,AZ,5.6,arizona
12453,1996-10-01,AR,5.3,arkansas
12454,1996-10-01,CA,6.9,california
12455,1996-10-01,CO,4.1,colorado
12456,1996-10-01,CT,5.7,connecticut
12457,1996-10-01,DE,5.3,delaware
12458,1996-10-01,FL,5.0,florida
12459,1996-10-01,GA,4.8,georgia
12460,1996-10-01,HI,6.3,hawaii
12461,1996-10-01,ID,5.2,idaho
12462,1996-10-01,IL,5.1,illinois
12463,1996-10-01,IN,3.6,indiana
12464,1996-10-01,IA,3.5,iowa
12465,1996-10-01,KS,4.2,kansas
12466,1996-10-01,KY,5.6,kentucky
12467,1996-10-01,LA,6.4,louisiana
12468,1996-10-01,ME,4.9,maine
12469,1996-10-01,MD,4.9,maryland
12470,1996-10-01,MA,4.2,massachusetts
12471,1996-10-01,MI,4.8,michigan
12472,1996-10-01,MN,3.8,minnesota
12473,1996-10-01,MS,5.8,mississippi
12474,1996-10-01,MO,4.8,missouri
12475,1996-10-01,MT,5.1,montana
12476,1996-10-01,NE,2.7,nebraska
12477,1996-10-01,NV,4.9,nevada
12478,1996-10-01,NH,3.7,new hampshire
12479,1996-10-01,NJ,6.0,new jersey
12480,1996-10-01,NM,7.1,new mexico
12481,1996-10-01,NY,6.1,new york
12482,1996-10-01,NC,4.1,north carolina
12483,1996-10-01,ND,2.8,north dakota
12484,1996-10-01,OH,4.9,ohio
12485,1996-10-01,OK,4.0,oklahoma
12486,1996-10-01,OR,5.8,oregon
12487,1996-10-01,PA,5.2,pennsylvania
12488,1996-10-01,RI,5.3,rhode island
12489,1996-10-01,SC,5.9,south carolina
12490,1996-10-01,SD,3.1,south dakota
12491,1996-10-01,TN,5.3,tennessee
12492,1996-10-01,TX,5.5,texas
12493,1996-10-01,UT,3.3,utah
12494,1996-10-01,VT,4.2,vermont
12495,1996-10-01,VA,4.4,virginia
12496,1996-10-01,WA,5.7,washington
12497,1996-10-01,WV,7.3,west virginia
12498,1996-10-01,WI,3.5,wisconsin
12499,1996-10-01,WY,5.0,wyoming
12500,1996-11-01,AL,5.2,alabama
12501,1996-11-01,AK,7.5,alaska
12502,1996-11-01,AZ,5.5,arizona
12503,1996-11-01,AR,5.3,arkansas
12504,1996-11-01,CA,6.9,california
12505,1996-11-01,CO,4.0,colorado
12506,1996-11-01,CT,5.8,connecticut
12507,1996-11-01,DE,5.2,delaware
12508,1996-11-01,FL,5.0,florida
12509,1996-11-01,GA,4.9,georgia
12510,1996-11-01,HI,6.3,hawaii
12511,1996-11-01,ID,5.2,idaho
12512,1996-11-01,IL,5.1,illinois
12513,1996-11-01,IN,3.5,indiana
12514,1996-11-01,IA,3.5,iowa
12515,1996-11-01,KS,4.2,kansas
12516,1996-11-01,KY,5.9,kentucky
12517,1996-11-01,LA,6.4,louisiana
12518,1996-11-01,ME,4.9,maine
12519,1996-11-01,MD,5.0,maryland
12520,1996-11-01,MA,4.2,massachusetts
12521,1996-11-01,MI,4.8,michigan
12522,1996-11-01,MN,3.7,minnesota
12523,1996-11-01,MS,5.9,mississippi
12524,1996-11-01,MO,4.8,missouri
12525,1996-11-01,MT,5.1,montana
12526,1996-11-01,NE,2.7,nebraska
12527,1996-11-01,NV,4.8,nevada
12528,1996-11-01,NH,3.7,new hampshire
12529,1996-11-01,NJ,6.0,new jersey
12530,1996-11-01,NM,7.1,new mexico
12531,1996-11-01,NY,6.3,new york
12532,1996-11-01,NC,4.0,north carolina
12533,1996-11-01,ND,2.8,north dakota
12534,1996-11-01,OH,5.0,ohio
12535,1996-11-01,OK,4.1,oklahoma
12536,1996-11-01,OR,5.9,oregon
12537,1996-11-01,PA,5.2,pennsylvania
12538,1996-11-01,RI,5.3,rhode island
12539,1996-11-01,SC,5.8,south carolina
12540,1996-11-01,SD,3.1,south dakota
12541,1996-11-01,TN,5.5,tennessee
12542,1996-11-01,TX,5.6,texas
12543,1996-11-01,UT,3.3,utah
12544,1996-11-01,VT,4.2,vermont
12545,1996-11-01,VA,4.4,virginia
12546,1996-11-01,WA,5.6,washington
12547,1996-11-01,WV,7.4,west virginia
12548,1996-11-01,WI,3.5,wisconsin
12549,1996-11-01,WY,5.0,wyoming
12550,1996-12-01,AL,5.2,alabama
12551,1996-12-01,AK,7.5,alaska
12552,1996-12-01,AZ,5.4,arizona
12553,1996-12-01,AR,5.3,arkansas
12554,1996-12-01,CA,6.9,california
12555,1996-12-01,CO,3.9,colorado
12556,1996-12-01,CT,5.8,connecticut
12557,1996-12-01,DE,5.0,delaware
12558,1996-12-01,FL,5.0,florida
12559,1996-12-01,GA,5.0,georgia
12560,1996-12-01,HI,6.3,hawaii
12561,1996-12-01,ID,5.2,idaho
12562,1996-12-01,IL,5.1,illinois
12563,1996-12-01,IN,3.5,indiana
12564,1996-12-01,IA,3.5,iowa
12565,1996-12-01,KS,4.2,kansas
12566,1996-12-01,KY,6.0,kentucky
12567,1996-12-01,LA,6.3,louisiana
12568,1996-12-01,ME,5.0,maine
12569,1996-12-01,MD,5.0,maryland
12570,1996-12-01,MA,4.2,massachusetts
12571,1996-12-01,MI,4.7,michigan
12572,1996-12-01,MN,3.7,minnesota
12573,1996-12-01,MS,5.9,mississippi
12574,1996-12-01,MO,4.8,missouri
12575,1996-12-01,MT,5.1,montana
12576,1996-12-01,NE,2.6,nebraska
12577,1996-12-01,NV,4.7,nevada
12578,1996-12-01,NH,3.6,new hampshire
12579,1996-12-01,NJ,5.9,new jersey
12580,1996-12-01,NM,7.0,new mexico
12581,1996-12-01,NY,6.4,new york
12582,1996-12-01,NC,4.0,north carolina
12583,1996-12-01,ND,2.8,north dakota
12584,1996-12-01,OH,5.1,ohio
12585,1996-12-01,OK,4.1,oklahoma
12586,1996-12-01,OR,6.0,oregon
12587,1996-12-01,PA,5.2,pennsylvania
12588,1996-12-01,RI,5.3,rhode island
12589,1996-12-01,SC,5.8,south carolina
12590,1996-12-01,SD,3.1,south dakota
12591,1996-12-01,TN,5.6,tennessee
12592,1996-12-01,TX,5.6,texas
12593,1996-12-01,UT,3.3,utah
12594,1996-12-01,VT,4.2,vermont
12595,1996-12-01,VA,4.5,virginia
12596,1996-12-01,WA,5.5,washington
12597,1996-12-01,WV,7.4,west virginia
12598,1996-12-01,WI,3.6,wisconsin
12599,1996-12-01,WY,5.0,wyoming
12600,1997-01-01,AL,5.2,alabama
12601,1997-01-01,AK,7.5,alaska
12602,1997-01-01,AZ,5.2,arizona
12603,1997-01-01,AR,5.3,arkansas
12604,1997-01-01,CA,6.8,california
12605,1997-01-01,CO,3.8,colorado
12606,1997-01-01,CT,5.7,connecticut
12607,1997-01-01,DE,4.8,delaware
12608,1997-01-01,FL,5.0,florida
12609,1997-01-01,GA,5.0,georgia
12610,1997-01-01,HI,6.3,hawaii
12611,1997-01-01,ID,5.2,idaho
12612,1997-01-01,IL,5.1,illinois
12613,1997-01-01,IN,3.4,indiana
12614,1997-01-01,IA,3.4,iowa
12615,1997-01-01,KS,4.1,kansas
12616,1997-01-01,KY,6.0,kentucky
12617,1997-01-01,LA,6.3,louisiana
12618,1997-01-01,ME,5.0,maine
12619,1997-01-01,MD,5.0,maryland
12620,1997-01-01,MA,4.2,massachusetts
12621,1997-01-01,MI,4.6,michigan
12622,1997-01-01,MN,3.6,minnesota
12623,1997-01-01,MS,5.9,mississippi
12624,1997-01-01,MO,4.7,missouri
12625,1997-01-01,MT,5.1,montana
12626,1997-01-01,NE,2.6,nebraska
12627,1997-01-01,NV,4.6,nevada
12628,1997-01-01,NH,3.6,new hampshire
12629,1997-01-01,NJ,5.8,new jersey
12630,1997-01-01,NM,6.9,new mexico
12631,1997-01-01,NY,6.5,new york
12632,1997-01-01,NC,3.9,north carolina
12633,1997-01-01,ND,2.8,north dakota
12634,1997-01-01,OH,5.1,ohio
12635,1997-01-01,OK,4.2,oklahoma
12636,1997-01-01,OR,6.0,oregon
12637,1997-01-01,PA,5.3,pennsylvania
12638,1997-01-01,RI,5.3,rhode island
12639,1997-01-01,SC,5.6,south carolina
12640,1997-01-01,SD,3.0,south dakota
12641,1997-01-01,TN,5.6,tennessee
12642,1997-01-01,TX,5.7,texas
12643,1997-01-01,UT,3.3,utah
12644,1997-01-01,VT,4.1,vermont
12645,1997-01-01,VA,4.5,virginia
12646,1997-01-01,WA,5.4,washington
12647,1997-01-01,WV,7.3,west virginia
12648,1997-01-01,WI,3.6,wisconsin
12649,1997-01-01,WY,5.0,wyoming
12650,1997-02-01,AL,5.2,alabama
12651,1997-02-01,AK,7.5,alaska
12652,1997-02-01,AZ,5.1,arizona
12653,1997-02-01,AR,5.2,arkansas
12654,1997-02-01,CA,6.7,california
12655,1997-02-01,CO,3.7,colorado
12656,1997-02-01,CT,5.7,connecticut
12657,1997-02-01,DE,4.5,delaware
12658,1997-02-01,FL,5.0,florida
12659,1997-02-01,GA,4.9,georgia
12660,1997-02-01,HI,6.3,hawaii
12661,1997-02-01,ID,5.2,idaho
12662,1997-02-01,IL,5.0,illinois
12663,1997-02-01,IN,3.4,indiana
12664,1997-02-01,IA,3.4,iowa
12665,1997-02-01,KS,4.1,kansas
12666,1997-02-01,KY,5.9,kentucky
12667,1997-02-01,LA,6.2,louisiana
12668,1997-02-01,ME,5.1,maine
12669,1997-02-01,MD,5.0,maryland
12670,1997-02-01,MA,4.1,massachusetts
12671,1997-02-01,MI,4.5,michigan
12672,1997-02-01,MN,3.5,minnesota
12673,1997-02-01,MS,5.8,mississippi
12674,1997-02-01,MO,4.6,missouri
12675,1997-02-01,MT,5.2,montana
12676,1997-02-01,NE,2.6,nebraska
12677,1997-02-01,NV,4.5,nevada
12678,1997-02-01,NH,3.5,new hampshire
12679,1997-02-01,NJ,5.7,new jersey
12680,1997-02-01,NM,6.8,new mexico
12681,1997-02-01,NY,6.5,new york
12682,1997-02-01,NC,3.9,north carolina
12683,1997-02-01,ND,2.8,north dakota
12684,1997-02-01,OH,5.0,ohio
12685,1997-02-01,OK,4.2,oklahoma
12686,1997-02-01,OR,5.9,oregon
12687,1997-02-01,PA,5.3,pennsylvania
12688,1997-02-01,RI,5.2,rhode island
12689,1997-02-01,SC,5.4,south carolina
12690,1997-02-01,SD,3.0,south dakota
12691,1997-02-01,TN,5.6,tennessee
12692,1997-02-01,TX,5.6,texas
12693,1997-02-01,UT,3.2,utah
12694,1997-02-01,VT,4.1,vermont
12695,1997-02-01,VA,4.4,virginia
12696,1997-02-01,WA,5.3,washington
12697,1997-02-01,WV,7.2,west virginia
12698,1997-02-01,WI,3.7,wisconsin
12699,1997-02-01,WY,5.0,wyoming
12700,1997-03-01,AL,5.1,alabama
12701,1997-03-01,AK,7.4,alaska
12702,1997-03-01,AZ,4.9,arizona
12703,1997-03-01,AR,5.2,arkansas
12704,1997-03-01,CA,6.6,california
12705,1997-03-01,CO,3.6,colorado
12706,1997-03-01,CT,5.6,connecticut
12707,1997-03-01,DE,4.3,delaware
12708,1997-03-01,FL,5.0,florida
12709,1997-03-01,GA,4.8,georgia
12710,1997-03-01,HI,6.3,hawaii
12711,1997-03-01,ID,5.2,idaho
12712,1997-03-01,IL,4.9,illinois
12713,1997-03-01,IN,3.4,indiana
12714,1997-03-01,IA,3.3,iowa
12715,1997-03-01,KS,4.0,kansas
12716,1997-03-01,KY,5.7,kentucky
12717,1997-03-01,LA,6.2,louisiana
12718,1997-03-01,ME,5.2,maine
12719,1997-03-01,MD,5.0,maryland
12720,1997-03-01,MA,4.1,massachusetts
12721,1997-03-01,MI,4.4,michigan
12722,1997-03-01,MN,3.4,minnesota
12723,1997-03-01,MS,5.7,mississippi
12724,1997-03-01,MO,4.4,missouri
12725,1997-03-01,MT,5.3,montana
12726,1997-03-01,NE,2.6,nebraska
12727,1997-03-01,NV,4.4,nevada
12728,1997-03-01,NH,3.5,new hampshire
12729,1997-03-01,NJ,5.5,new jersey
12730,1997-03-01,NM,6.6,new mexico
12731,1997-03-01,NY,6.6,new york
12732,1997-03-01,NC,3.8,north carolina
12733,1997-03-01,ND,2.9,north dakota
12734,1997-03-01,OH,4.9,ohio
12735,1997-03-01,OK,4.1,oklahoma
12736,1997-03-01,OR,5.9,oregon
12737,1997-03-01,PA,5.3,pennsylvania
12738,1997-03-01,RI,5.2,rhode island
12739,1997-03-01,SC,5.2,south carolina
12740,1997-03-01,SD,3.0,south dakota
12741,1997-03-01,TN,5.5,tennessee
12742,1997-03-01,TX,5.6,texas
12743,1997-03-01,UT,3.1,utah
12744,1997-03-01,VT,4.1,vermont
12745,1997-03-01,VA,4.4,virginia
12746,1997-03-01,WA,5.1,washington
12747,1997-03-01,WV,7.1,west virginia
12748,1997-03-01,WI,3.7,wisconsin
12749,1997-03-01,WY,5.0,wyoming
12750,1997-04-01,AL,5.1,alabama
12751,1997-04-01,AK,7.4,alaska
12752,1997-04-01,AZ,4.7,arizona
12753,1997-04-01,AR,5.2,arkansas
12754,1997-04-01,CA,6.5,california
12755,1997-04-01,CO,3.5,colorado
12756,1997-04-01,CT,5.4,connecticut
12757,1997-04-01,DE,4.2,delaware
12758,1997-04-01,FL,4.9,florida
12759,1997-04-01,GA,4.7,georgia
12760,1997-04-01,HI,6.3,hawaii
12761,1997-04-01,ID,5.2,idaho
12762,1997-04-01,IL,4.8,illinois
12763,1997-04-01,IN,3.4,indiana
12764,1997-04-01,IA,3.2,iowa
12765,1997-04-01,KS,3.9,kansas
12766,1997-04-01,KY,5.6,kentucky
12767,1997-04-01,LA,6.2,louisiana
12768,1997-04-01,ME,5.2,maine
12769,1997-04-01,MD,5.0,maryland
12770,1997-04-01,MA,4.1,massachusetts
12771,1997-04-01,MI,4.3,michigan
12772,1997-04-01,MN,3.4,minnesota
12773,1997-04-01,MS,5.6,mississippi
12774,1997-04-01,MO,4.2,missouri
12775,1997-04-01,MT,5.3,montana
12776,1997-04-01,NE,2.5,nebraska
12777,1997-04-01,NV,4.4,nevada
12778,1997-04-01,NH,3.5,new hampshire
12779,1997-04-01,NJ,5.4,new jersey
12780,1997-04-01,NM,6.5,new mexico
12781,1997-04-01,NY,6.6,new york
12782,1997-04-01,NC,3.8,north carolina
12783,1997-04-01,ND,2.9,north dakota
12784,1997-04-01,OH,4.7,ohio
12785,1997-04-01,OK,4.1,oklahoma
12786,1997-04-01,OR,5.8,oregon
12787,1997-04-01,PA,5.3,pennsylvania
12788,1997-04-01,RI,5.2,rhode island
12789,1997-04-01,SC,5.0,south carolina
12790,1997-04-01,SD,2.9,south dakota
12791,1997-04-01,TN,5.4,tennessee
12792,1997-04-01,TX,5.5,texas
12793,1997-04-01,UT,3.1,utah
12794,1997-04-01,VT,4.1,vermont
12795,1997-04-01,VA,4.2,virginia
12796,1997-04-01,WA,5.0,washington
12797,1997-04-01,WV,6.9,west virginia
12798,1997-04-01,WI,3.7,wisconsin
12799,1997-04-01,WY,4.9,wyoming
12800,1997-05-01,AL,5.1,alabama
12801,1997-05-01,AK,7.3,alaska
12802,1997-05-01,AZ,4.6,arizona
12803,1997-05-01,AR,5.2,arkansas
12804,1997-05-01,CA,6.4,california
12805,1997-05-01,CO,3.4,colorado
12806,1997-05-01,CT,5.3,connecticut
12807,1997-05-01,DE,4.1,delaware
12808,1997-05-01,FL,4.9,florida
12809,1997-05-01,GA,4.6,georgia
12810,1997-05-01,HI,6.3,hawaii
12811,1997-05-01,ID,5.1,idaho
12812,1997-05-01,IL,4.7,illinois
12813,1997-05-01,IN,3.5,indiana
12814,1997-05-01,IA,3.1,iowa
12815,1997-05-01,KS,3.8,kansas
12816,1997-05-01,KY,5.5,kentucky
12817,1997-05-01,LA,6.2,louisiana
12818,1997-05-01,ME,5.2,maine
12819,1997-05-01,MD,5.0,maryland
12820,1997-05-01,MA,4.0,massachusetts
12821,1997-05-01,MI,4.2,michigan
12822,1997-05-01,MN,3.3,minnesota
12823,1997-05-01,MS,5.6,mississippi
12824,1997-05-01,MO,4.1,missouri
12825,1997-05-01,MT,5.4,montana
12826,1997-05-01,NE,2.5,nebraska
12827,1997-05-01,NV,4.4,nevada
12828,1997-05-01,NH,3.5,new hampshire
12829,1997-05-01,NJ,5.3,new jersey
12830,1997-05-01,NM,6.4,new mexico
12831,1997-05-01,NY,6.6,new york
12832,1997-05-01,NC,3.8,north carolina
12833,1997-05-01,ND,2.9,north dakota
12834,1997-05-01,OH,4.6,ohio
12835,1997-05-01,OK,4.1,oklahoma
12836,1997-05-01,OR,5.7,oregon
12837,1997-05-01,PA,5.3,pennsylvania
12838,1997-05-01,RI,5.2,rhode island
12839,1997-05-01,SC,4.8,south carolina
12840,1997-05-01,SD,2.9,south dakota
12841,1997-05-01,TN,5.4,tennessee
12842,1997-05-01,TX,5.4,texas
12843,1997-05-01,UT,3.1,utah
12844,1997-05-01,VT,4.0,vermont
12845,1997-05-01,VA,4.1,virginia
12846,1997-05-01,WA,5.0,washington
12847,1997-05-01,WV,6.8,west virginia
12848,1997-05-01,WI,3.6,wisconsin
12849,1997-05-01,WY,4.9,wyoming
12850,1997-06-01,AL,5.1,alabama
12851,1997-06-01,AK,7.2,alaska
12852,1997-06-01,AZ,4.5,arizona
12853,1997-06-01,AR,5.2,arkansas
12854,1997-06-01,CA,6.3,california
12855,1997-06-01,CO,3.3,colorado
12856,1997-06-01,CT,5.1,connecticut
12857,1997-06-01,DE,4.0,delaware
12858,1997-06-01,FL,4.8,florida
12859,1997-06-01,GA,4.5,georgia
12860,1997-06-01,HI,6.3,hawaii
12861,1997-06-01,ID,5.1,idaho
12862,1997-06-01,IL,4.6,illinois
12863,1997-06-01,IN,3.5,indiana
12864,1997-06-01,IA,3.1,iowa
12865,1997-06-01,KS,3.7,kansas
12866,1997-06-01,KY,5.4,kentucky
12867,1997-06-01,LA,6.1,louisiana
12868,1997-06-01,ME,5.1,maine
12869,1997-06-01,MD,4.9,maryland
12870,1997-06-01,MA,4.0,massachusetts
12871,1997-06-01,MI,4.2,michigan
12872,1997-06-01,MN,3.3,minnesota
12873,1997-06-01,MS,5.6,mississippi
12874,1997-06-01,MO,4.1,missouri
12875,1997-06-01,MT,5.4,montana
12876,1997-06-01,NE,2.5,nebraska
12877,1997-06-01,NV,4.3,nevada
12878,1997-06-01,NH,3.4,new hampshire
12879,1997-06-01,NJ,5.2,new jersey
12880,1997-06-01,NM,6.3,new mexico
12881,1997-06-01,NY,6.5,new york
12882,1997-06-01,NC,3.7,north carolina
12883,1997-06-01,ND,2.9,north dakota
12884,1997-06-01,OH,4.5,ohio
12885,1997-06-01,OK,4.1,oklahoma
12886,1997-06-01,OR,5.6,oregon
12887,1997-06-01,PA,5.2,pennsylvania
12888,1997-06-01,RI,5.2,rhode island
12889,1997-06-01,SC,4.7,south carolina
12890,1997-06-01,SD,2.9,south dakota
12891,1997-06-01,TN,5.4,tennessee
12892,1997-06-01,TX,5.3,texas
12893,1997-06-01,UT,3.1,utah
12894,1997-06-01,VT,3.9,vermont
12895,1997-06-01,VA,3.9,virginia
12896,1997-06-01,WA,4.9,washington
12897,1997-06-01,WV,6.7,west virginia
12898,1997-06-01,WI,3.6,wisconsin
12899,1997-06-01,WY,4.8,wyoming
12900,1997-07-01,AL,5.1,alabama
12901,1997-07-01,AK,7.1,alaska
12902,1997-07-01,AZ,4.4,arizona
12903,1997-07-01,AR,5.2,arkansas
12904,1997-07-01,CA,6.3,california
